13290 , 10 , 12 , 55
13310 , 10 , 13 , 55
13330 , 10 , 13 , 55
13349 , 11 , 12 , 56
13370 , 10 , 13 , 55
13393 , 10 , 13 , 55
13413 , 11 , 12 , 55
13433 , 10 , 13 , 55
13453 , 11 , 13 , 56
13473 , 11 , 13 , 55
13493 , 10 , 13 , 56
13512 , 11 , 13 , 56
13533 , 11 , 12 , 55
13552 , 11 , 12 , 55
13573 , 11 , 13 , 55
13592 , 11 , 12 , 55
13613 , 11 , 13 , 55
13632 , 11 , 12 , 55
13651 , 11 , 12 , 55
13672 , 11 , 12 , 55
13691 , 11 , 13 , 55
13712 , 11 , 13 , 55
13731 , 10 , 12 , 55
13751 , 11 , 13 , 55
13771 , 10 , 12 , 55
13791 , 11 , 12 , 55
13811 , 10 , 13 , 55
13831 , 10 , 12 , 56
13854 , 11 , 13 , 55
13874 , 10 , 14 , 58
13894 , 10 , 11 , 49
13914 , 12 , 14 , 54
13933 , 11 , 13 , 55
13954 , 11 , 13 , 55
13973 , 11 , 12 , 55
13993 , 10 , 13 , 55
14013 , 10 , 13 , 55
14033 , 10 , 12 , 55
14053 , 10 , 13 , 55
14072 , 10 , 12 , 55
14093 , 11 , 12 , 55
14112 , 10 , 12 , 55
14133 , 10 , 12 , 52
14152 , 10 , 13 , 54
14173 , 11 , 13 , 56
14192 , 10 , 12 , 56
14213 , 11 , 14 , 57
14232 , 11 , 12 , 57
14252 , 11 , 13 , 56
14272 , 11 , 13 , 56
14291 , 11 , 11 , 54
14316 , 10 , 12 , 55
14336 , 11 , 13 , 54
14356 , 11 , 12 , 54
14375 , 10 , 13 , 55
14395 , 11 , 13 , 54
14415 , 11 , 13 , 55
14435 , 10 , 13 , 56
14455 , 11 , 12 , 56
14475 , 11 , 11 , 56
14495 , 11 , 12 , 56
14515 , 11 , 12 , 56
14534 , 11 , 13 , 56
14555 , 11 , 13 , 55
14574 , 11 , 13 , 55
14595 , 10 , 13 , 54
14614 , 10 , 13 , 54
14635 , 10 , 13 , 54
14654 , 10 , 12 , 54
14674 , 10 , 12 , 55
14694 , 11 , 12 , 55
14713 , 11 , 12 , 56
14734 , 11 , 13 , 57
14753 , 11 , 13 , 56
14777 , 11 , 13 , 56
14797 , 11 , 13 , 56
14817 , 11 , 13 , 56
14836 , 11 , 13 , 56
14857 , 10 , 13 , 55
14876 , 11 , 12 , 55
14897 , 10 , 13 , 56
14916 , 11 , 12 , 55
14937 , 10 , 12 , 55
14956 , 10 , 13 , 55
14977 , 11 , 12 , 54
14996 , 11 , 13 , 54
15016 , 10 , 13 , 55
15036 , 11 , 12 , 54
15055 , 10 , 11 , 53
15076 , 10 , 11 , 52
15095 , 11 , 12 , 55
15116 , 11 , 11 , 57
15135 , 11 , 11 , 58
15156 , 11 , 12 , 56
15175 , 9 , 11 , 55
15196 , 10 , 13 , 53
15215 , 10 , 12 , 53
15236 , 10 , 12 , 55
15259 , 11 , 14 , 58
15280 , 11 , 14 , 59
15299 , 11 , 14 , 57
15320 , 11 , 14 , 57
15339 , 11 , 14 , 58
15360 , 11 , 14 , 57
15379 , 12 , 14 , 57
15398 , 11 , 14 , 55
15425 , 10 , 14 , 55
15444 , 10 , 13 , 54
15465 , 9 , 14 , 54
15484 , 9 , 13 , 54
15504 , 10 , 12 , 53
15524 , 9 , 11 , 54
15544 , 10 , 12 , 51
15564 , 9 , 7 , 55
15584 , 9 , 13 , 57
15603 , 10 , 12 , 57
15624 , 12 , 14 , 60
15643 , 13 , 13 , 60
15664 , 12 , 14 , 58
15683 , 11 , 15 , 56
15703 , 11 , 15 , 56
15726 , 11 , 13 , 53
15746 , 10 , 12 , 52
15766 , 10 , 14 , 51
15785 , 9 , 13 , 50
15806 , 10 , 11 , 52
15825 , 10 , 11 , 54
15845 , 10 , 11 , 55
15865 , 10 , 12 , 57
15885 , 10 , 13 , 59
15905 , 11 , 13 , 58
15925 , 10 , 13 , 59
15944 , 10 , 13 , 57
15965 , 10 , 13 , 54
15984 , 10 , 12 , 55
16005 , 10 , 12 , 54
16024 , 9 , 12 , 52
16045 , 9 , 14 , 52
16064 , 10 , 14 , 52
16083 , 9 , 13 , 52
16104 , 9 , 13 , 54
16123 , 10 , 13 , 56
16144 , 10 , 12 , 57
16163 , 10 , 13 , 58
16183 , 11 , 12 , 58
16207 , 12 , 13 , 58
16227 , 11 , 12 , 58
16247 , 11 , 12 , 57
16267 , 10 , 13 , 54
16287 , 10 , 12 , 53
16307 , 9 , 12 , 52
16326 , 10 , 12 , 53
16347 , 10 , 12 , 54
16366 , 11 , 13 , 55
16387 , 11 , 13 , 56
16406 , 11 , 13 , 57
16425 , 11 , 12 , 57
16446 , 11 , 13 , 57
16465 , 11 , 12 , 58
16486 , 11 , 12 , 56
16505 , 11 , 12 , 55
16526 , 11 , 12 , 55
16545 , 11 , 12 , 54
16565 , 11 , 12 , 53
16585 , 11 , 12 , 53
16605 , 11 , 12 , 54
16625 , 11 , 12 , 54
16645 , 11 , 13 , 55
16668 , 12 , 13 , 56
16688 , 12 , 13 , 56
16708 , 12 , 12 , 56
16728 , 11 , 12 , 56
16747 , 11 , 12 , 56
16768 , 12 , 12 , 56
16787 , 11 , 12 , 55
16807 , 11 , 13 , 55
16827 , 11 , 13 , 53
16847 , 10 , 13 , 54
16867 , 11 , 12 , 55
16887 , 11 , 13 , 55
16907 , 11 , 12 , 55
16926 , 11 , 12 , 56
16947 , 11 , 13 , 56
16966 , 11 , 12 , 57
16987 , 11 , 12 , 56
17006 , 11 , 12 , 55
17027 , 10 , 12 , 54
17046 , 11 , 12 , 54
17065 , 11 , 12 , 54
17086 , 11 , 12 , 55
17105 , 11 , 12 , 55
17130 , 11 , 12 , 55
17149 , 11 , 12 , 56
17170 , 10 , 12 , 56
17189 , 11 , 13 , 56
17210 , 11 , 12 , 56
17229 , 11 , 13 , 55
17250 , 11 , 13 , 56
17269 , 11 , 13 , 56
17289 , 11 , 13 , 55
17309 , 10 , 13 , 54
17329 , 10 , 13 , 54
17349 , 10 , 14 , 54
17369 , 10 , 14 , 54
17389 , 10 , 14 , 55
17409 , 10 , 14 , 54
17429 , 10 , 13 , 56
17448 , 10 , 13 , 57
17469 , 9 , 13 , 56
17488 , 9 , 13 , 56
17508 , 9 , 13 , 56
17528 , 9 , 13 , 55
17548 , 9 , 13 , 56
17568 , 9 , 13 , 55
17588 , 9 , 13 , 55
17611 , 9 , 13 , 55
17631 , 9 , 13 , 55
17651 , 9 , 12 , 55
17671 , 10 , 13 , 55
17690 , 10 , 13 , 56
17711 , 10 , 13 , 55
17730 , 10 , 13 , 55
17751 , 10 , 13 , 55
17770 , 10 , 13 , 55
17790 , 10 , 13 , 55
17810 , 11 , 13 , 55
17830 , 11 , 13 , 55
17850 , 11 , 13 , 55
17870 , 11 , 13 , 55
17890 , 11 , 13 , 55
17910 , 11 , 13 , 55
17931 , 11 , 12 , 54
17955 , 11 , 12 , 54
17976 , 11 , 12 , 55
17995 , 11 , 12 , 54
18016 , 11 , 13 , 55
18035 , 11 , 12 , 55
18056 , 11 , 13 , 54
18079 , 11 , 12 , 54
18099 , 11 , 13 , 54
18119 , 11 , 13 , 55
18139 , 11 , 12 , 56
18159 , 12 , 13 , 57
18179 , 11 , 13 , 57
18198 , 11 , 12 , 57
18219 , 12 , 13 , 57
18238 , 12 , 13 , 57
18258 , 11 , 13 , 56
18278 , 12 , 12 , 56
18297 , 12 , 12 , 54
18318 , 11 , 13 , 53
18337 , 11 , 12 , 54
18358 , 12 , 12 , 55
18377 , 12 , 12 , 55
18397 , 12 , 12 , 55
18417 , 12 , 11 , 55
18437 , 12 , 11 , 57
18457 , 12 , 11 , 56
18477 , 12 , 12 , 57
18497 , 12 , 12 , 58
18516 , 12 , 12 , 59
18536 , 11 , 12 , 56
18560 , 10 , 12 , 55
18579 , 10 , 12 , 53
18599 , 10 , 12 , 53
18619 , 10 , 13 , 54
18639 , 10 , 13 , 54
18659 , 10 , 12 , 54
18678 , 11 , 13 , 57
18699 , 10 , 13 , 56
18718 , 10 , 13 , 56
18739 , 10 , 12 , 56
18758 , 10 , 12 , 55
18779 , 10 , 12 , 55
18798 , 10 , 13 , 55
18818 , 10 , 14 , 55
18838 , 10 , 13 , 55
18857 , 10 , 13 , 56
18878 , 10 , 12 , 56
18897 , 9 , 11 , 56
18918 , 9 , 12 , 56
18937 , 9 , 14 , 55
18957 , 9 , 14 , 55
18977 , 9 , 13 , 56
18997 , 9 , 12 , 56
19020 , 9 , 13 , 56
19041 , 9 , 14 , 56
19060 , 10 , 14 , 55
19080 , 10 , 14 , 55
19100 , 10 , 13 , 55
19120 , 10 , 13 , 55
19140 , 9 , 13 , 56
19160 , 10 , 13 , 56
19180 , 10 , 12 , 55
19200 , 10 , 12 , 55
19219 , 10 , 12 , 55
19239 , 10 , 13 , 55
19259 , 10 , 13 , 55
19279 , 11 , 13 , 55
19299 , 11 , 12 , 55
19318 , 11 , 12 , 55
19339 , 11 , 12 , 55
19358 , 11 , 13 , 55
19379 , 11 , 12 , 55
19398 , 11 , 13 , 55
19419 , 11 , 12 , 55
19438 , 11 , 12 , 55
19459 , 11 , 12 , 55
19478 , 10 , 12 , 55
19502 , 11 , 13 , 55
19521 , 11 , 13 , 55
19542 , 11 , 13 , 55
19561 , 11 , 12 , 55
19581 , 11 , 13 , 55
19601 , 11 , 13 , 55
19621 , 11 , 13 , 56
19641 , 11 , 13 , 54
19660 , 11 , 13 , 55
19681 , 11 , 12 , 55
19700 , 11 , 12 , 57
19721 , 10 , 12 , 56
19740 , 11 , 12 , 56
19761 , 11 , 12 , 56
19780 , 11 , 12 , 56
19801 , 11 , 12 , 55
19820 , 11 , 13 , 55
19841 , 11 , 13 , 55
19860 , 11 , 12 , 55
19880 , 11 , 12 , 55
19900 , 11 , 12 , 55
19920 , 11 , 12 , 56
19940 , 11 , 12 , 56
19963 , 11 , 12 , 55
19984 , 11 , 12 , 55
20003 , 11 , 12 , 55
20024 , 11 , 12 , 55
20043 , 10 , 13 , 55
20064 , 11 , 12 , 55
20083 , 11 , 12 , 55
20104 , 11 , 12 , 55
20123 , 10 , 13 , 55
20144 , 10 , 13 , 55
20163 , 11 , 13 , 55
20184 , 10 , 13 , 55
20203 , 10 , 13 , 55
20222 , 11 , 12 , 56
20243 , 10 , 13 , 56
20262 , 10 , 13 , 56
20283 , 10 , 13 , 55
20302 , 10 , 13 , 55
20323 , 10 , 12 , 55
20342 , 10 , 13 , 55
20363 , 10 , 13 , 55
20382 , 10 , 13 , 55
20403 , 10 , 13 , 56
20425 , 10 , 13 , 56
20446 , 10 , 13 , 56
20478 , 10 , 12 , 55
20498 , 10 , 13 , 55
20518 , 10 , 12 , 55
20538 , 10 , 13 , 55
20557 , 10 , 12 , 55
20578 , 10 , 13 , 55
20597 , 10 , 13 , 55
20618 , 10 , 13 , 55
20637 , 10 , 13 , 55
20657 , 10 , 14 , 55
20677 , 10 , 13 , 54
20697 , 11 , 12 , 56
20717 , 11 , 12 , 57
20737 , 11 , 12 , 56
20757 , 11 , 13 , 56
20783 , 10 , 13 , 55
20803 , 11 , 13 , 55
20823 , 11 , 13 , 55
20843 , 10 , 13 , 54
20862 , 11 , 12 , 53
20883 , 11 , 12 , 54
20907 , 10 , 12 , 54
20926 , 10 , 12 , 55
20946 , 10 , 13 , 55
20966 , 11 , 12 , 56
20985 , 10 , 13 , 56
21006 , 11 , 12 , 57
21025 , 10 , 12 , 56
21046 , 10 , 12 , 55
21065 , 10 , 13 , 56
21092 , 10 , 13 , 55
21112 , 10 , 13 , 54
21132 , 10 , 13 , 54
21151 , 9 , 13 , 54
21172 , 10 , 13 , 55
21191 , 11 , 12 , 57
21212 , 12 , 12 , 58
21231 , 12 , 12 , 57
21251 , 13 , 13 , 57
21271 , 13 , 12 , 57
21291 , 12 , 13 , 56
21311 , 13 , 12 , 55
21330 , 12 , 12 , 54
21351 , 11 , 12 , 53
21370 , 11 , 12 , 52
21400 , 11 , 12 , 53
21420 , 11 , 12 , 53
21440 , 12 , 13 , 55
21459 , 12 , 13 , 55
21480 , 12 , 13 , 56
21499 , 12 , 13 , 57
21520 , 12 , 12 , 56
21539 , 12 , 12 , 56
21560 , 10 , 13 , 56
21579 , 10 , 13 , 56
21599 , 10 , 12 , 55
21619 , 9 , 13 , 55
21639 , 9 , 11 , 53
21659 , 9 , 13 , 54
21679 , 9 , 13 , 53
21699 , 9 , 14 , 51
21725 , 9 , 12 , 55
21745 , 10 , 14 , 56
21765 , 10 , 14 , 59
21785 , 10 , 14 , 57
21805 , 10 , 14 , 56
21825 , 10 , 13 , 57
21844 , 9 , 12 , 57
21869 , 9 , 13 , 55
21889 , 9 , 13 , 56
21908 , 9 , 13 , 55
21928 , 9 , 13 , 54
21948 , 9 , 13 , 54
21968 , 10 , 12 , 54
21988 , 10 , 12 , 54
22008 , 10 , 12 , 55
22077 , 11 , 13 , 56
22096 , 11 , 12 , 53
22117 , 10 , 10 , 49
22136 , 9 , 12 , 47
22156 , 9 , 13 , 53
22176 , 9 , 13 , 60
22196 , 11 , 15 , 65
22216 , 11 , 15 , 65
22236 , 11 , 16 , 65
22256 , 10 , 15 , 63
22276 , 10 , 12 , 58
22296 , 10 , 11 , 54
22316 , 10 , 12 , 51
22335 , 9 , 14 , 49
22355 , 8 , 16 , 48
22375 , 8 , 17 , 48
22398 , 7 , 14 , 47
22418 , 8 , 11 , 49
22438 , 9 , 11 , 55
22458 , 10 , 12 , 60
22477 , 8 , 6 , 52
22498 , 12 , 12 , 59
22517 , 14 , 14 , 66
22538 , 11 , 6 , 62
22557 , 11 , 10 , 57
22578 , 13 , 15 , 61
22597 , 10 , 12 , 49
22618 , 11 , 12 , 54
22637 , 13 , 12 , 55
22657 , 10 , 11 , 50
22677 , 9 , 14 , 50
22696 , 12 , 16 , 56
22717 , 12 , 10 , 54
22736 , 12 , 13 , 51
22757 , 13 , 12 , 53
22776 , 12 , 11 , 53
22797 , 12 , 14 , 56
22816 , 15 , 13 , 59
22837 , 14 , 11 , 60
22856 , 12 , 12 , 60
22880 , 14 , 12 , 59
22900 , 12 , 12 , 56
22921 , 11 , 13 , 55
22940 , 12 , 12 , 55
22961 , 11 , 11 , 54
22980 , 10 , 12 , 53
23001 , 11 , 13 , 53
23020 , 10 , 12 , 52
23040 , 10 , 13 , 51
23066 , 12 , 13 , 52
23086 , 12 , 14 , 54
23105 , 10 , 13 , 56
23126 , 11 , 12 , 59
23145 , 11 , 12 , 59
23165 , 11 , 11 , 58
23185 , 11 , 12 , 58
23205 , 10 , 13 , 58
23225 , 10 , 13 , 55
23244 , 10 , 14 , 54
23265 , 9 , 13 , 53
23284 , 8 , 13 , 52
23304 , 8 , 14 , 54
23324 , 9 , 13 , 54
23347 , 9 , 12 , 55
23367 , 9 , 12 , 56
23387 , 9 , 12 , 56
23406 , 10 , 13 , 57
23427 , 10 , 13 , 58
23446 , 10 , 13 , 58
23467 , 10 , 13 , 57
23486 , 10 , 13 , 57
23505 , 10 , 13 , 55
23526 , 10 , 13 , 55
23545 , 9 , 13 , 54
23566 , 9 , 14 , 54
23585 , 9 , 13 , 54
23605 , 9 , 13 , 54
23625 , 9 , 13 , 56
23645 , 8 , 12 , 55
23665 , 9 , 14 , 55
23685 , 10 , 13 , 55
23704 , 11 , 13 , 55
23725 , 10 , 13 , 56
23744 , 11 , 12 , 56
23764 , 11 , 12 , 56
23784 , 11 , 13 , 55
23803 , 11 , 12 , 56
23828 , 11 , 13 , 53
23847 , 10 , 12 , 56
23868 , 10 , 12 , 55
23887 , 10 , 13 , 55
23907 , 11 , 13 , 54
23927 , 11 , 13 , 54
23947 , 11 , 13 , 55
23967 , 11 , 13 , 54
23987 , 11 , 13 , 55
24007 , 11 , 12 , 56
24027 , 11 , 12 , 56
24047 , 11 , 13 , 56
24067 , 11 , 12 , 55
24086 , 11 , 12 , 55
24107 , 12 , 12 , 54
24126 , 11 , 12 , 56
24146 , 12 , 12 , 55
24166 , 12 , 12 , 55
24185 , 11 , 12 , 55
24206 , 11 , 13 , 55
24225 , 11 , 12 , 55
24246 , 11 , 13 , 55
24265 , 11 , 14 , 55
24289 , 11 , 12 , 55
24308 , 11 , 12 , 55
24329 , 11 , 12 , 55
24348 , 11 , 13 , 55
24368 , 11 , 13 , 55
24388 , 11 , 13 , 56
24408 , 11 , 12 , 56
24428 , 11 , 13 , 55
24448 , 10 , 12 , 55
24468 , 10 , 13 , 55
24487 , 10 , 13 , 55
24508 , 11 , 12 , 55
24527 , 10 , 13 , 54
24548 , 11 , 13 , 55
24567 , 11 , 13 , 54
24587 , 10 , 13 , 56
24607 , 10 , 13 , 56
24627 , 10 , 13 , 55
24647 , 10 , 12 , 55
24667 , 10 , 12 , 55
24687 , 10 , 12 , 55
24707 , 10 , 13 , 56
24727 , 10 , 13 , 55
24751 , 10 , 13 , 56
24770 , 10 , 13 , 55
24791 , 10 , 13 , 55
24810 , 10 , 13 , 56
24830 , 9 , 13 , 55
24850 , 9 , 13 , 54
24870 , 9 , 13 , 55
24890 , 10 , 13 , 55
24910 , 10 , 13 , 56
24930 , 11 , 13 , 56
24950 , 10 , 13 , 56
24970 , 10 , 12 , 56
24989 , 11 , 12 , 56
25010 , 11 , 12 , 56
25029 , 11 , 13 , 55
25050 , 11 , 13 , 55
25069 , 11 , 13 , 54
25090 , 11 , 12 , 55
25109 , 11 , 13 , 55
25129 , 11 , 13 , 55
25149 , 12 , 13 , 56
25169 , 12 , 13 , 56
25189 , 11 , 13 , 55
25209 , 10 , 12 , 56
25232 , 11 , 12 , 56
25252 , 11 , 13 , 56
25272 , 11 , 13 , 55
25292 , 11 , 13 , 56
25312 , 10 , 13 , 55
25331 , 10 , 13 , 55
25352 , 10 , 12 , 56
25371 , 9 , 12 , 55
25392 , 10 , 13 , 56
25411 , 10 , 13 , 55
25432 , 7 , 12 , 50
25451 , 11 , 12 , 53
25472 , 11 , 13 , 58
25491 , 11 , 13 , 57
25511 , 13 , 12 , 55
25531 , 11 , 14 , 56
25551 , 10 , 13 , 57
25572 , 10 , 12 , 57
25596 , 10 , 13 , 56
25617 , 10 , 11 , 55
25636 , 10 , 12 , 55
25657 , 10 , 12 , 56
25676 , 10 , 12 , 53
25701 , 11 , 14 , 55
25720 , 10 , 14 , 55
25740 , 11 , 13 , 53
25760 , 11 , 14 , 55
25780 , 10 , 13 , 55
25800 , 10 , 12 , 55
25820 , 11 , 12 , 56
25839 , 11 , 12 , 57
25860 , 10 , 12 , 57
25879 , 11 , 13 , 57
25900 , 11 , 13 , 56
25919 , 10 , 13 , 55
25938 , 11 , 14 , 55
25959 , 11 , 13 , 55
25978 , 10 , 12 , 54
25999 , 10 , 12 , 54
26018 , 10 , 12 , 54
26039 , 10 , 12 , 54
26058 , 11 , 13 , 56
26078 , 11 , 13 , 55
26098 , 11 , 13 , 55
26118 , 10 , 13 , 56
26138 , 11 , 13 , 57
26161 , 11 , 12 , 56
26180 , 11 , 12 , 56
26201 , 11 , 13 , 56
26220 , 10 , 13 , 55
26240 , 10 , 13 , 55
26260 , 11 , 13 , 54
26279 , 10 , 13 , 55
26300 , 10 , 12 , 54
26319 , 10 , 13 , 55
26339 , 10 , 13 , 55
26359 , 10 , 13 , 55
26379 , 10 , 12 , 55
26399 , 10 , 12 , 55
26419 , 11 , 12 , 56
26438 , 11 , 12 , 56
26458 , 11 , 13 , 56
26478 , 11 , 13 , 56
26498 , 11 , 13 , 56
26518 , 10 , 13 , 55
26537 , 10 , 12 , 55
26557 , 10 , 12 , 53
26577 , 10 , 12 , 54
26597 , 11 , 12 , 53
26616 , 11 , 12 , 54
26641 , 10 , 13 , 55
26661 , 11 , 13 , 55
26682 , 10 , 13 , 57
26702 , 10 , 13 , 57
26723 , 11 , 13 , 56
26743 , 11 , 13 , 56
26764 , 11 , 13 , 55
26784 , 11 , 13 , 55
26805 , 10 , 13 , 55
26825 , 10 , 13 , 55
26846 , 9 , 13 , 55
26866 , 10 , 13 , 54
26887 , 10 , 13 , 55
26907 , 10 , 12 , 55
26928 , 10 , 12 , 56
26948 , 10 , 12 , 56
26969 , 10 , 13 , 55
26989 , 10 , 13 , 55
27010 , 10 , 12 , 56
27030 , 10 , 13 , 55
27051 , 11 , 13 , 55
27071 , 10 , 13 , 56
27091 , 10 , 12 , 56
27115 , 10 , 12 , 55
27134 , 10 , 12 , 55
27155 , 10 , 13 , 55
27174 , 10 , 13 , 54
27195 , 11 , 12 , 54
27214 , 11 , 12 , 55
27234 , 11 , 12 , 55
27254 , 10 , 13 , 55
27274 , 10 , 13 , 56
27294 , 11 , 13 , 56
27314 , 11 , 13 , 58
27334 , 11 , 13 , 57
27354 , 10 , 13 , 56
27374 , 11 , 13 , 55
27394 , 10 , 12 , 55
27414 , 10 , 13 , 53
27433 , 9 , 13 , 53
27454 , 9 , 13 , 53
27473 , 9 , 13 , 52
27494 , 9 , 12 , 52
27513 , 9 , 12 , 53
27533 , 10 , 12 , 56
27553 , 11 , 12 , 58
27573 , 12 , 12 , 59
27597 , 12 , 13 , 59
27617 , 12 , 13 , 58
27637 , 11 , 13 , 57
27657 , 11 , 13 , 56
27677 , 11 , 12 , 55
27697 , 10 , 12 , 55
27717 , 10 , 12 , 54
27737 , 11 , 12 , 53
27757 , 10 , 13 , 52
27777 , 10 , 13 , 52
27797 , 10 , 13 , 52
27816 , 11 , 13 , 54
27837 , 11 , 12 , 55
27856 , 8 , 12 , 59
27876 , 10 , 13 , 58
27896 , 11 , 13 , 58
27916 , 11 , 13 , 57
27936 , 11 , 14 , 58
27956 , 11 , 12 , 58
27976 , 10 , 12 , 56
27996 , 9 , 12 , 56
28016 , 9 , 12 , 55
28036 , 9 , 13 , 55
28059 , 8 , 12 , 54
28079 , 8 , 13 , 54
28099 , 8 , 12 , 53
28125 , 9 , 13 , 53
28145 , 9 , 13 , 54
28165 , 10 , 13 , 54
28184 , 11 , 14 , 54
28205 , 11 , 14 , 55
28224 , 12 , 14 , 55
28244 , 13 , 13 , 57
28264 , 12 , 12 , 57
28283 , 12 , 12 , 57
28304 , 12 , 12 , 58
28323 , 11 , 12 , 57
28344 , 10 , 12 , 57
28363 , 9 , 12 , 56
28384 , 9 , 12 , 55
28403 , 8 , 13 , 54
28423 , 8 , 13 , 54
28443 , 8 , 13 , 55
28463 , 10 , 13 , 54
28482 , 11 , 13 , 55
28503 , 11 , 14 , 52
28522 , 11 , 13 , 54
28547 , 14 , 13 , 59
28566 , 13 , 11 , 56
28587 , 14 , 13 , 55
28606 , 13 , 13 , 54
28625 , 13 , 13 , 56
28646 , 12 , 13 , 59
28665 , 13 , 12 , 60
28686 , 12 , 12 , 58
28705 , 12 , 11 , 58
28725 , 11 , 7 , 58
28745 , 11 , 9 , 55
28765 , 12 , 12 , 50
28785 , 11 , 12 , 50
28805 , 11 , 11 , 49
28825 , 11 , 14 , 50
28845 , 10 , 14 , 51
28864 , 10 , 13 , 52
28884 , 8 , 14 , 53
28904 , 7 , 13 , 55
28924 , 6 , 13 , 57
28944 , 4 , 12 , 58
28964 , 4 , 12 , 60
28984 , 6 , 14 , 62
29007 , 13 , 15 , 63
29027 , 13 , 14 , 62
29046 , 13 , 13 , 55
29067 , 11 , 14 , 52
29086 , 11 , 13 , 54
29107 , 9 , 13 , 54
29126 , 8 , 13 , 53
29146 , 7 , 14 , 51
29166 , 6 , 14 , 49
29186 , 7 , 12 , 50
29206 , 9 , 11 , 51
29225 , 11 , 12 , 52
29245 , 12 , 11 , 56
29265 , 12 , 11 , 58
29285 , 12 , 13 , 61
29305 , 12 , 14 , 62
29325 , 12 , 13 , 61
29345 , 11 , 13 , 59
29365 , 11 , 12 , 58
29385 , 11 , 11 , 56
29405 , 10 , 11 , 53
29424 , 10 , 11 , 51
29445 , 10 , 13 , 51
29464 , 10 , 14 , 50
29489 , 10 , 13 , 52
29508 , 10 , 12 , 53
29529 , 11 , 12 , 53
29548 , 11 , 12 , 54
29569 , 11 , 12 , 56
29588 , 11 , 13 , 58
29607 , 12 , 13 , 59
29628 , 13 , 13 , 59
29647 , 12 , 13 , 58
29668 , 12 , 13 , 57
29687 , 12 , 13 , 56
29708 , 11 , 13 , 55
29727 , 11 , 13 , 53
29748 , 11 , 13 , 53
29767 , 11 , 12 , 53
29788 , 10 , 12 , 52
29807 , 10 , 13 , 52
29828 , 10 , 12 , 54
29847 , 10 , 12 , 54
29868 , 11 , 13 , 56
29887 , 11 , 13 , 58
29907 , 11 , 12 , 58
29927 , 11 , 13 , 58
29950 , 12 , 13 , 57
29970 , 11 , 13 , 56
29990 , 10 , 13 , 55
30010 , 11 , 13 , 55
30030 , 10 , 12 , 53
30050 , 10 , 12 , 53
30070 , 10 , 12 , 54
30090 , 10 , 12 , 54
30110 , 9 , 13 , 54
30130 , 10 , 12 , 55
30149 , 10 , 13 , 56
30170 , 9 , 12 , 56
30189 , 10 , 12 , 57
30210 , 10 , 12 , 57
30229 , 9 , 12 , 58
30249 , 10 , 13 , 58
30269 , 10 , 14 , 56
30289 , 10 , 14 , 56
30309 , 10 , 13 , 54
30329 , 10 , 13 , 54
